W,H,w1,h1,w2,h2
500,375,182.0,93.0,233.0,182.0
500,375,181.0,176.0,256.0,351.0
500,375,239.0,80.0,294.0,374.0
500,375,255.0,121.0,337.0,373.0
500,375,298.0,74.0,360.0,173.0
500,375,350.0,49.0,414.0,152.0
500,375,298.0,188.0,375.0,374.0
500,375,333.0,99.0,433.0,374.0
500,375,460.0,192.0,498.0,293.0
431,285,125.0,160.0,315.0,267.0
431,285,293.0,150.0,335.0,189.0
431,285,333.0,148.0,387.0,202.0
500,375,234.0,189.0,290.0,242.0
500,375,231.0,251.0,364.0,374.0
500,375,18.0,133.0,487.0,323.0
333,500,139.0,190.0,244.0,337.0
333,500,148.0,1.0,295.0,330.0
500,332,152.0,162.0,433.0,330.0
500,332,124.0,160.0,158.0,235.0
500,375,36.0,3.0,463.0,367.0
500,333,105.0,39.0,218.0,332.0
500,333,291.0,37.0,483.0,332.0
500,332,99.0,91.0,322.0,221.0
375,500,4.0,32.0,309.0,493.0
500,371,205.0,78.0,499.0,370.0
500,334,55.0,35.0,369.0,323.0
500,334,80.0,38.0,244.0,211.0
500,375,108.0,56.0,409.0,372.0
500,375,276.0,39.0,499.0,372.0
500,375,12.0,68.0,333.0,374.0
500,375,1.0,123.0,159.0,374.0
500,375,112.0,60.0,274.0,374.0
500,375,230.0,93.0,327.0,374.0
500,375,262.0,60.0,499.0,374.0
500,375,439.0,90.0,499.0,233.0
500,374,0.0,83.0,478.0,181.0
334,500,39.0,260.0,150.0,368.0
334,500,27.0,245.0,101.0,313.0
334,500,32.0,218.0,100.0,244.0
334,500,201.0,219.0,243.0,283.0
500,375,273.0,203.0,315.0,234.0
500,370,418.0,200.0,487.0,239.0
500,370,311.0,215.0,430.0,256.0
500,370,250.0,245.0,451.0,342.0
500,500,124.0,124.0,378.0,259.0
500,500,0.0,0.0,141.0,148.0
500,375,180.0,63.0,375.0,315.0
500,375,103.0,152.0,403.0,374.0
500,375,1.0,86.0,323.0,374.0
500,375,380.0,206.0,401.0,291.0
500,375,312.0,201.0,330.0,257.0
360,283,193.0,1.0,358.0,282.0
360,283,1.0,1.0,245.0,282.0
500,375,113.0,113.0,187.0,220.0
500,375,231.0,169.0,256.0,231.0
500,375,357.0,130.0,399.0,256.0
500,375,71.0,1.0,498.0,374.0
500,375,168.0,18.0,345.0,219.0
500,375,151.0,123.0,290.0,332.0
500,335,217.0,77.0,350.0,178.0
500,335,3.0,103.0,335.0,220.0
500,375,1.0,49.0,499.0,313.0
500,333,244.0,70.0,344.0,283.0
500,375,421.0,225.0,485.0,272.0
500,375,242.0,226.0,359.0,263.0
500,375,1.0,226.0,232.0,295.0
500,375,314.0,159.0,492.0,359.0
500,375,155.0,129.0,258.0,236.0
500,375,122.0,202.0,157.0,224.0
500,333,52.0,26.0,468.0,265.0
500,333,14.0,24.0,125.0,122.0
500,333,0.0,24.0,49.0,85.0
500,333,384.0,32.0,499.0,122.0
500,333,294.0,28.0,352.0,84.0
500,354,244.0,175.0,258.0,231.0
500,354,269.0,189.0,283.0,238.0
500,354,287.0,170.0,301.0,225.0
500,354,297.0,185.0,309.0,217.0
500,354,260.0,206.0,280.0,284.0
500,354,202.0,208.0,213.0,238.0
500,354,198.0,228.0,213.0,263.0
500,354,173.0,267.0,194.0,327.0
500,354,230.0,132.0,316.0,207.0
500,354,152.0,145.0,195.0,230.0
500,354,107.0,143.0,158.0,265.0
500,354,68.0,162.0,120.0,287.0
500,354,2.0,154.0,106.0,329.0
500,354,340.0,128.0,393.0,235.0
500,354,421.0,130.0,461.0,172.0
500,354,337.0,131.0,457.0,307.0
500,354,354.0,157.0,499.0,344.0
500,354,85.0,207.0,384.0,353.0
500,354,308.0,253.0,328.0,314.0
500,354,229.0,43.0,290.0,114.0
500,375,365.0,222.0,445.0,281.0
500,375,14.0,264.0,349.0,374.0
500,375,67.0,297.0,127.0,340.0
500,375,153.0,275.0,190.0,311.0
500,375,198.0,263.0,230.0,293.0
500,375,291.0,254.0,333.0,276.0
500,375,301.0,271.0,348.0,374.0
500,375,219.0,293.0,308.0,374.0
500,375,232.0,313.0,280.0,373.0
500,375,277.0,212.0,416.0,328.0
500,375,217.0,212.0,292.0,321.0
500,375,125.0,215.0,228.0,353.0
500,375,167.0,169.0,220.0,286.0
500,375,223.0,152.0,273.0,248.0
500,375,309.0,141.0,386.0,307.0
500,375,206.0,85.0,231.0,103.0
500,375,205.0,93.0,233.0,126.0
500,375,269.0,91.0,295.0,102.0
500,375,276.0,97.0,307.0,125.0
500,375,298.0,109.0,336.0,146.0
500,375,174.0,119.0,212.0,169.0
500,375,283.0,159.0,307.0,191.0
500,375,265.0,164.0,280.0,186.0
500,375,315.0,106.0,337.0,170.0
500,375,448.0,104.0,499.0,188.0
500,375,375.0,62.0,408.0,123.0
500,375,393.0,38.0,412.0,59.0
500,375,220.0,130.0,273.0,170.0
500,375,387.0,102.0,499.0,336.0
500,375,1.0,152.0,103.0,374.0
500,375,83.0,148.0,155.0,244.0
500,375,213.0,135.0,325.0,330.0
500,375,288.0,76.0,333.0,200.0
500,375,211.0,88.0,330.0,297.0
500,375,143.0,84.0,206.0,314.0
500,290,47.0,80.0,212.0,196.0
500,290,11.0,15.0,47.0,175.0
500,290,411.0,96.0,442.0,135.0
500,290,63.0,6.0,169.0,179.0
500,290,410.0,118.0,453.0,150.0
500,313,372.0,167.0,397.0,230.0
500,313,420.0,184.0,454.0,264.0
500,313,134.0,72.0,400.0,312.0
500,313,2.0,101.0,151.0,311.0
500,313,147.0,115.0,223.0,220.0
500,313,7.0,126.0,52.0,174.0
500,374,1.0,56.0,153.0,365.0
500,374,124.0,150.0,275.0,373.0
500,374,177.0,82.0,304.0,227.0
500,374,243.0,139.0,388.0,372.0
500,374,375.0,139.0,495.0,373.0
500,374,396.0,162.0,499.0,373.0
500,333,89.0,25.0,322.0,329.0
500,332,165.0,197.0,228.0,229.0
500,332,259.0,133.0,324.0,260.0
500,332,328.0,132.0,423.0,256.0
500,332,365.0,99.0,402.0,202.0
500,332,273.0,107.0,309.0,213.0
500,375,184.0,61.0,497.0,300.0
500,375,328.0,35.0,467.0,271.0
500,375,93.0,7.0,464.0,121.0
500,375,0.0,37.0,83.0,113.0
375,500,172.0,53.0,374.0,483.0
500,363,47.0,67.0,436.0,309.0
500,363,337.0,95.0,499.0,216.0
500,363,210.0,89.0,244.0,122.0
500,363,184.0,94.0,216.0,119.0
500,375,93.0,283.0,165.0,369.0
375,500,57.0,390.0,293.0,484.0
375,500,305.0,430.0,323.0,477.0
375,500,332.0,425.0,350.0,476.0
375,500,359.0,418.0,374.0,471.0
375,500,114.0,420.0,165.0,499.0
375,500,0.0,424.0,24.0,499.0
375,500,24.0,456.0,74.0,499.0
500,375,251.0,154.0,384.0,321.0
500,375,326.0,177.0,499.0,374.0
500,375,130.0,274.0,386.0,374.0
500,375,0.0,283.0,137.0,374.0
500,333,0.0,0.0,425.0,330.0
500,333,97.0,0.0,499.0,332.0
333,500,92.0,113.0,332.0,499.0
500,333,7.0,108.0,340.0,332.0
500,333,1.0,46.0,499.0,291.0
500,333,66.0,213.0,91.0,276.0
500,332,25.0,8.0,486.0,330.0
500,332,392.0,0.0,437.0,115.0
500,332,336.0,0.0,375.0,96.0
500,375,52.0,7.0,419.0,311.0
500,375,243.0,129.0,403.0,374.0
500,375,68.0,72.0,204.0,152.0
500,375,234.0,92.0,285.0,159.0
500,375,92.0,199.0,294.0,368.0
500,375,279.0,214.0,463.0,329.0
500,375,1.0,141.0,499.0,372.0
500,375,59.0,57.0,444.0,373.0
354,500,238.0,0.0,353.0,257.0
354,500,54.0,69.0,230.0,409.0
500,375,331.0,185.0,412.0,224.0
500,375,96.0,166.0,164.0,221.0
500,375,36.0,65.0,94.0,231.0
500,375,345.0,47.0,454.0,251.0
500,375,445.0,67.0,499.0,141.0
500,375,0.0,89.0,22.0,140.0
500,375,139.0,129.0,407.0,272.0
500,375,212.0,95.0,354.0,259.0
500,375,96.0,0.0,396.0,371.0
500,375,372.0,183.0,499.0,374.0
500,375,361.0,178.0,453.0,275.0
375,500,7.0,55.0,106.0,229.0
375,500,123.0,206.0,216.0,418.0
500,375,0.0,47.0,487.0,370.0
500,375,42.0,76.0,448.0,292.0
500,375,59.0,146.0,285.0,244.0
500,335,80.0,84.0,287.0,238.0
500,335,7.0,178.0,27.0,223.0
500,375,0.0,0.0,499.0,289.0
500,346,19.0,28.0,481.0,326.0
489,500,180.0,258.0,343.0,499.0
489,500,195.0,178.0,353.0,281.0
500,375,1.0,2.0,499.0,314.0
333,500,93.0,163.0,300.0,423.0
333,500,56.0,145.0,183.0,467.0
333,500,129.0,168.0,265.0,499.0
333,500,0.0,172.0,100.0,499.0
375,500,54.0,80.0,180.0,195.0
375,500,177.0,69.0,293.0,191.0
375,500,181.0,329.0,256.0,454.0
500,333,133.0,117.0,297.0,234.0
500,375,189.0,178.0,336.0,275.0
500,375,209.0,94.0,345.0,163.0
500,375,238.0,75.0,265.0,116.0
500,375,243.0,141.0,283.0,180.0
500,375,286.0,185.0,316.0,209.0
500,375,311.0,168.0,336.0,202.0
500,332,243.0,164.0,418.0,291.0
500,332,418.0,216.0,456.0,266.0
500,332,416.0,225.0,426.0,259.0
500,332,454.0,228.0,499.0,268.0
500,332,478.0,228.0,496.0,238.0
500,332,458.0,220.0,499.0,238.0
500,332,0.0,208.0,166.0,309.0
500,332,192.0,233.0,230.0,283.0
500,332,214.0,229.0,243.0,271.0
500,332,234.0,252.0,242.0,288.0
500,375,20.0,81.0,499.0,304.0
500,375,0.0,173.0,31.0,297.0
500,375,20.0,45.0,494.0,279.0
500,333,20.0,118.0,448.0,231.0
500,375,213.0,92.0,478.0,206.0
500,375,1.0,113.0,292.0,374.0
500,344,149.0,202.0,197.0,343.0
500,374,18.0,79.0,92.0,143.0
500,374,281.0,80.0,330.0,288.0
500,374,176.0,199.0,214.0,248.0
500,375,1.0,51.0,50.0,120.0
500,375,139.0,32.0,174.0,98.0
500,375,25.0,38.0,173.0,141.0
500,375,131.0,32.0,216.0,135.0
500,375,224.0,45.0,251.0,81.0
500,375,251.0,37.0,282.0,71.0
500,375,357.0,13.0,441.0,67.0
500,375,260.0,38.0,376.0,123.0
500,375,0.0,108.0,499.0,374.0
500,375,149.0,131.0,489.0,306.0
500,375,51.0,216.0,370.0,308.0
500,375,72.0,240.0,185.0,374.0
500,375,166.0,219.0,251.0,374.0
500,375,204.0,198.0,262.0,374.0
500,375,31.0,201.0,101.0,278.0
500,375,0.0,239.0,290.0,374.0
375,500,3.0,11.0,226.0,499.0
375,500,177.0,43.0,371.0,493.0
500,281,269.0,243.0,343.0,274.0
500,281,348.0,248.0,424.0,272.0
500,281,437.0,248.0,499.0,273.0
500,281,150.0,250.0,224.0,273.0
500,281,85.0,246.0,149.0,271.0
500,281,18.0,248.0,79.0,270.0
500,332,175.0,219.0,255.0,256.0
500,332,355.0,220.0,387.0,245.0
500,332,441.0,225.0,475.0,239.0
500,332,372.0,232.0,446.0,314.0
500,332,378.0,194.0,428.0,289.0
500,332,396.0,202.0,442.0,291.0
500,375,0.0,8.0,46.0,113.0
500,375,75.0,53.0,206.0,374.0
500,375,221.0,21.0,499.0,316.0
500,375,178.0,95.0,499.0,374.0
500,333,204.0,101.0,317.0,212.0
500,375,4.0,40.0,56.0,68.0
500,375,1.0,1.0,495.0,370.0
500,375,464.0,28.0,495.0,130.0
500,375,251.0,21.0,301.0,112.0
500,375,296.0,22.0,327.0,62.0
500,375,115.0,23.0,149.0,62.0
500,375,0.0,146.0,148.0,342.0
500,375,155.0,166.0,499.0,374.0
500,332,188.0,103.0,242.0,205.0
500,332,260.0,125.0,305.0,203.0
500,332,480.0,182.0,499.0,210.0
500,375,368.0,167.0,422.0,295.0
500,375,411.0,178.0,460.0,305.0
500,375,457.0,159.0,491.0,198.0
500,375,124.0,148.0,207.0,302.0
500,375,26.0,154.0,117.0,308.0
500,375,0.0,106.0,498.0,374.0
500,375,212.0,6.0,499.0,199.0
500,375,206.0,184.0,279.0,373.0
500,375,169.0,0.0,209.0,60.0
500,375,105.0,0.0,156.0,55.0
500,375,254.0,205.0,499.0,374.0
500,333,36.0,138.0,380.0,240.0
500,333,421.0,96.0,471.0,115.0
500,333,71.0,90.0,111.0,104.0
500,375,3.0,28.0,499.0,286.0
500,333,342.0,234.0,499.0,332.0
500,333,46.0,265.0,203.0,331.0
500,333,149.0,119.0,338.0,263.0
500,375,40.0,183.0,290.0,256.0
500,500,4.0,0.0,195.0,469.0
500,500,149.0,235.0,442.0,499.0
500,500,0.0,178.0,337.0,499.0
500,332,107.0,65.0,352.0,292.0
500,332,386.0,48.0,425.0,215.0
500,332,1.0,1.0,68.0,248.0
500,332,310.0,43.0,375.0,218.0
500,332,74.0,57.0,118.0,176.0
500,332,418.0,1.0,499.0,314.0
500,332,156.0,72.0,191.0,127.0
500,332,138.0,101.0,151.0,152.0
500,332,373.0,83.0,393.0,125.0
500,332,268.0,27.0,311.0,114.0
500,375,129.0,53.0,495.0,345.0
500,375,99.0,0.0,416.0,150.0
500,375,0.0,0.0,58.0,299.0
500,345,243.0,207.0,499.0,344.0
500,345,0.0,187.0,219.0,344.0
500,375,195.0,169.0,256.0,231.0
500,375,26.0,186.0,90.0,283.0
500,375,435.0,171.0,468.0,221.0
500,375,163.0,152.0,331.0,212.0
500,375,67.0,50.0,102.0,67.0
500,375,29.0,56.0,67.0,70.0
500,375,140.0,63.0,499.0,281.0
500,375,0.0,229.0,173.0,374.0
500,375,405.0,182.0,499.0,336.0
500,375,90.0,198.0,341.0,331.0
500,375,245.0,161.0,309.0,205.0
500,375,340.0,161.0,413.0,211.0
500,375,407.0,148.0,461.0,227.0
500,375,151.0,129.0,297.0,254.0
500,334,261.0,40.0,447.0,161.0
500,334,134.0,57.0,308.0,199.0
500,322,263.0,147.0,495.0,279.0
500,322,97.0,122.0,236.0,247.0
500,322,149.0,76.0,188.0,180.0
500,375,29.0,47.0,471.0,323.0
500,333,0.0,76.0,453.0,280.0
375,500,91.0,73.0,291.0,177.0
375,500,238.0,87.0,275.0,132.0
375,500,92.0,99.0,141.0,139.0
500,375,316.0,143.0,499.0,346.0
500,375,105.0,52.0,168.0,102.0
500,375,249.0,106.0,290.0,157.0
500,375,182.0,127.0,237.0,212.0
500,375,140.0,162.0,197.0,199.0
500,375,1.0,307.0,66.0,370.0
500,375,71.0,294.0,95.0,350.0
500,375,202.0,290.0,222.0,340.0
500,375,349.0,293.0,365.0,332.0
500,375,389.0,292.0,405.0,325.0
500,333,32.0,148.0,455.0,332.0
500,333,170.0,99.0,330.0,332.0
500,333,157.0,53.0,207.0,91.0
343,500,43.0,4.0,150.0,442.0
500,335,52.0,115.0,499.0,326.0
500,353,60.0,21.0,241.0,335.0
500,375,110.0,88.0,471.0,300.0
375,500,1.0,59.0,311.0,499.0
500,333,65.0,41.0,483.0,284.0
500,333,95.0,39.0,159.0,65.0
500,375,469.0,108.0,499.0,278.0
500,375,249.0,135.0,366.0,281.0
500,375,117.0,122.0,186.0,273.0
500,375,230.0,314.0,449.0,374.0
500,375,30.0,102.0,451.0,302.0
500,375,139.0,127.0,352.0,290.0
500,375,0.0,146.0,499.0,374.0
500,323,93.0,193.0,499.0,322.0
500,323,21.0,204.0,56.0,264.0
500,323,4.0,203.0,23.0,235.0
500,323,56.0,204.0,64.0,225.0
500,323,5.0,238.0,27.0,272.0
500,323,117.0,179.0,149.0,209.0
500,323,159.0,180.0,185.0,201.0
500,323,256.0,155.0,301.0,200.0
500,323,288.0,143.0,339.0,177.0
500,323,315.0,136.0,387.0,219.0
500,323,385.0,140.0,499.0,231.0
500,323,63.0,194.0,224.0,263.0
500,333,8.0,113.0,486.0,214.0
500,375,0.0,115.0,499.0,348.0
500,375,2.0,84.0,262.0,351.0
500,375,202.0,80.0,427.0,366.0
500,375,359.0,77.0,499.0,369.0
500,375,288.0,94.0,445.0,263.0
500,375,415.0,114.0,499.0,283.0
500,375,0.0,106.0,137.0,276.0
500,333,86.0,78.0,421.0,282.0
500,333,0.0,101.0,156.0,180.0
500,333,471.0,108.0,499.0,157.0
500,333,1.0,81.0,62.0,195.0
500,333,454.0,95.0,484.0,173.0
500,333,0.0,180.0,172.0,332.0
500,333,464.0,124.0,499.0,332.0
500,333,467.0,35.0,480.0,62.0
500,333,389.0,38.0,404.0,61.0
500,333,372.0,32.0,387.0,60.0
500,333,357.0,37.0,372.0,56.0
500,333,333.0,35.0,343.0,53.0
500,333,262.0,32.0,275.0,51.0
500,333,276.0,37.0,287.0,50.0
500,333,293.0,39.0,300.0,53.0
500,333,308.0,39.0,317.0,55.0
500,333,446.0,39.0,458.0,60.0
500,375,124.0,98.0,441.0,317.0
500,332,220.0,142.0,265.0,182.0
500,332,53.0,182.0,165.0,261.0
500,375,81.0,85.0,164.0,152.0
500,375,324.0,166.0,499.0,374.0
500,333,180.0,188.0,494.0,332.0
500,333,274.0,148.0,337.0,219.0
500,333,343.0,152.0,407.0,240.0
500,333,386.0,146.0,499.0,290.0
500,333,4.0,2.0,204.0,332.0
500,333,177.0,94.0,240.0,189.0
500,333,71.0,53.0,182.0,203.0
375,500,237.0,27.0,335.0,387.0
500,375,107.0,196.0,274.0,293.0
375,500,99.0,230.0,207.0,412.0
375,500,91.0,121.0,288.0,451.0
500,400,393.0,130.0,491.0,349.0
500,400,192.0,156.0,256.0,399.0
500,400,19.0,149.0,138.0,378.0
500,400,60.0,160.0,132.0,399.0
334,500,105.0,172.0,320.0,376.0
334,500,52.0,169.0,139.0,362.0
334,500,214.0,170.0,261.0,339.0
334,500,275.0,173.0,333.0,331.0
334,500,0.0,191.0,206.0,336.0
500,335,241.0,144.0,305.0,201.0
500,375,1.0,1.0,450.0,374.0
500,375,412.0,88.0,499.0,160.0
500,375,53.0,129.0,189.0,326.0
500,375,0.0,148.0,203.0,337.0
375,500,14.0,28.0,358.0,462.0
500,333,28.0,159.0,493.0,331.0
500,333,155.0,119.0,292.0,158.0
500,333,311.0,68.0,397.0,195.0
500,333,383.0,102.0,497.0,311.0
500,333,347.0,75.0,445.0,233.0
500,333,66.0,72.0,179.0,216.0
500,333,0.0,67.0,108.0,315.0
500,333,221.0,25.0,265.0,100.0
500,333,258.0,63.0,315.0,159.0
500,333,111.0,63.0,158.0,157.0
500,333,343.0,7.0,394.0,102.0
500,333,37.0,99.0,444.0,214.0
357,500,78.0,88.0,304.0,499.0
500,419,124.0,121.0,311.0,339.0
500,334,200.0,140.0,219.0,171.0
500,334,146.0,133.0,173.0,175.0
500,334,53.0,132.0,91.0,181.0
500,375,53.0,36.0,230.0,173.0
500,375,0.0,47.0,294.0,220.0
500,375,250.0,102.0,499.0,180.0
500,375,1.0,165.0,411.0,314.0
500,375,60.0,170.0,380.0,357.0
500,375,157.0,10.0,360.0,318.0
500,375,48.0,75.0,387.0,373.0
500,375,0.0,98.0,134.0,374.0
500,275,206.0,87.0,294.0,198.0
500,481,3.0,1.0,280.0,478.0
500,481,202.0,3.0,496.0,478.0
500,375,112.0,232.0,156.0,283.0
500,375,119.0,208.0,153.0,272.0
500,375,223.0,233.0,260.0,267.0
500,375,359.0,244.0,402.0,281.0
500,333,57.0,14.0,301.0,220.0
500,333,205.0,108.0,242.0,155.0
500,333,158.0,88.0,219.0,158.0
352,288,77.0,72.0,303.0,228.0
352,288,0.0,65.0,230.0,287.0
500,375,25.0,65.0,485.0,318.0
360,480,53.0,206.0,359.0,435.0
500,385,53.0,93.0,448.0,321.0
500,375,127.0,221.0,265.0,306.0
500,375,264.0,261.0,436.0,330.0
500,375,12.0,154.0,152.0,284.0
500,375,202.0,69.0,320.0,257.0
500,375,256.0,106.0,455.0,324.0
375,500,60.0,32.0,374.0,499.0
375,500,0.0,42.0,217.0,499.0
500,379,49.0,101.0,389.0,334.0
500,379,278.0,122.0,341.0,185.0
500,379,173.0,181.0,240.0,236.0
500,379,53.0,136.0,127.0,198.0
500,333,132.0,91.0,185.0,289.0
500,333,111.0,0.0,425.0,329.0
500,333,0.0,0.0,78.0,162.0
500,312,71.0,34.0,408.0,263.0
500,375,67.0,0.0,499.0,372.0
500,375,124.0,106.0,185.0,173.0
500,375,81.0,98.0,122.0,304.0
500,375,435.0,77.0,488.0,359.0
500,375,433.0,60.0,499.0,374.0
500,375,326.0,78.0,367.0,158.0
500,375,282.0,60.0,343.0,174.0
500,375,3.0,81.0,95.0,374.0
500,375,341.0,94.0,442.0,374.0
500,375,96.0,82.0,337.0,374.0
500,375,198.0,81.0,375.0,374.0
500,333,185.0,173.0,499.0,223.0
500,333,294.0,201.0,340.0,223.0
500,375,270.0,120.0,438.0,254.0
500,375,58.0,120.0,152.0,261.0
500,375,161.0,139.0,227.0,233.0
327,500,45.0,365.0,274.0,457.0
327,500,11.0,350.0,64.0,394.0
500,375,195.0,244.0,344.0,353.0
500,375,170.0,237.0,301.0,349.0
500,375,324.0,239.0,499.0,374.0
500,375,1.0,105.0,498.0,265.0
500,375,357.0,184.0,440.0,267.0
500,375,146.0,166.0,354.0,374.0
500,375,402.0,91.0,499.0,254.0
500,375,373.0,133.0,425.0,205.0
500,375,226.0,108.0,297.0,216.0
500,373,6.0,150.0,474.0,338.0
500,375,356.0,186.0,439.0,261.0
375,500,133.0,63.0,292.0,421.0
375,500,173.0,354.0,187.0,382.0
375,500,51.0,378.0,95.0,402.0
500,375,5.0,1.0,484.0,369.0
500,375,82.0,84.0,443.0,280.0
500,375,171.0,75.0,407.0,226.0
500,375,246.0,97.0,473.0,212.0
500,375,133.0,58.0,382.0,206.0
500,375,437.0,144.0,489.0,182.0
500,375,185.0,95.0,364.0,311.0
500,375,282.0,103.0,314.0,156.0
500,375,316.0,108.0,356.0,176.0
500,375,352.0,115.0,407.0,200.0
500,375,418.0,130.0,494.0,236.0
500,375,356.0,218.0,499.0,374.0
500,375,61.0,137.0,131.0,323.0
500,375,161.0,93.0,217.0,145.0
500,375,123.0,126.0,499.0,374.0
500,375,0.0,74.0,343.0,374.0
500,375,198.0,303.0,353.0,374.0
375,500,141.0,52.0,246.0,117.0
375,500,139.0,341.0,215.0,427.0
500,333,127.0,89.0,425.0,265.0
500,333,245.0,166.0,309.0,195.0
500,333,237.0,85.0,288.0,106.0
500,375,85.0,81.0,462.0,291.0
500,375,0.0,0.0,78.0,265.0
500,375,98.0,8.0,188.0,148.0
500,375,180.0,10.0,212.0,124.0
500,375,193.0,12.0,254.0,116.0
500,375,75.0,116.0,156.0,305.0
500,375,305.0,114.0,373.0,247.0
500,375,346.0,114.0,381.0,211.0
500,375,372.0,74.0,461.0,374.0
500,375,167.0,130.0,354.0,374.0
500,375,0.0,32.0,486.0,355.0
500,375,385.0,302.0,422.0,346.0
500,375,14.0,62.0,498.0,231.0
500,375,350.0,250.0,480.0,307.0
500,375,221.0,250.0,361.0,307.0
500,375,130.0,256.0,245.0,306.0
500,375,40.0,258.0,156.0,304.0
500,375,9.0,238.0,90.0,299.0
500,375,442.0,229.0,463.0,261.0
500,375,428.0,243.0,437.0,251.0
500,375,407.0,241.0,418.0,251.0
500,375,391.0,244.0,400.0,253.0
500,375,117.0,249.0,128.0,259.0
500,375,128.0,252.0,137.0,261.0
375,500,3.0,203.0,338.0,422.0
375,500,0.0,207.0,60.0,349.0
375,500,301.0,234.0,374.0,499.0
375,500,97.0,114.0,219.0,440.0
500,333,277.0,111.0,403.0,223.0
500,333,257.0,0.0,357.0,138.0
500,333,39.0,10.0,316.0,332.0
351,467,0.0,13.0,349.0,466.0
500,375,386.0,163.0,488.0,371.0
500,375,0.0,161.0,51.0,340.0
500,375,182.0,102.0,209.0,182.0
500,375,48.0,134.0,439.0,374.0
500,375,95.0,298.0,333.0,374.0
500,375,285.0,98.0,397.0,132.0
500,375,103.0,110.0,194.0,168.0
500,375,0.0,177.0,365.0,374.0
500,375,37.0,96.0,499.0,323.0
500,375,74.0,51.0,137.0,249.0
500,375,204.0,67.0,245.0,148.0
500,375,265.0,36.0,313.0,191.0
500,375,346.0,36.0,384.0,194.0
500,375,415.0,42.0,462.0,201.0
500,375,131.0,49.0,169.0,158.0
500,375,312.0,45.0,348.0,180.0
500,375,1.0,62.0,453.0,357.0
414,371,10.0,3.0,408.0,364.0
500,375,58.0,123.0,278.0,269.0
500,375,74.0,237.0,145.0,285.0
500,375,159.0,220.0,200.0,254.0
500,375,126.0,231.0,178.0,268.0
500,375,396.0,224.0,425.0,262.0
500,375,322.0,221.0,360.0,259.0
500,375,226.0,231.0,271.0,268.0
500,375,258.0,219.0,292.0,255.0
500,375,169.0,198.0,202.0,220.0
500,375,219.0,201.0,237.0,219.0
500,375,378.0,222.0,399.0,246.0
500,375,357.0,198.0,381.0,217.0
500,375,382.0,198.0,407.0,217.0
500,375,274.0,210.0,301.0,236.0
500,375,135.0,85.0,485.0,302.0
500,333,60.0,101.0,365.0,206.0
375,500,1.0,10.0,373.0,420.0
333,500,0.0,187.0,332.0,441.0
333,500,288.0,177.0,328.0,262.0
333,500,28.0,158.0,99.0,220.0
333,500,3.0,194.0,39.0,265.0
333,500,67.0,111.0,126.0,170.0
333,500,3.0,135.0,44.0,194.0
500,375,99.0,55.0,499.0,232.0
398,500,245.0,329.0,391.0,437.0
398,500,0.0,258.0,73.0,349.0
398,500,364.0,365.0,397.0,465.0
500,332,42.0,97.0,480.0,256.0
500,374,192.0,37.0,338.0,347.0
500,335,83.0,155.0,393.0,300.0
500,335,99.0,71.0,229.0,197.0
500,375,3.0,0.0,418.0,292.0
500,375,196.0,179.0,273.0,272.0
500,375,4.0,251.0,275.0,374.0
500,375,296.0,176.0,315.0,194.0
355,500,70.0,216.0,145.0,346.0
355,500,71.0,268.0,132.0,381.0
500,375,0.0,0.0,496.0,261.0
364,480,105.0,46.0,231.0,307.0
364,480,85.0,119.0,284.0,454.0
500,375,64.0,69.0,446.0,321.0
500,375,30.0,126.0,498.0,243.0
500,375,0.0,205.0,171.0,336.0
500,375,156.0,168.0,499.0,333.0
500,334,118.0,97.0,311.0,333.0
500,333,168.0,45.0,499.0,331.0
500,332,255.0,77.0,342.0,236.0
500,332,138.0,86.0,229.0,238.0
500,332,241.0,116.0,351.0,307.0
500,332,142.0,128.0,237.0,305.0
500,375,79.0,87.0,404.0,374.0
500,375,435.0,146.0,474.0,208.0
500,375,380.0,144.0,427.0,190.0
500,375,401.0,218.0,499.0,374.0
500,375,346.0,176.0,404.0,215.0
500,375,159.0,166.0,202.0,187.0
500,375,103.0,184.0,208.0,278.0
500,375,0.0,321.0,81.0,374.0
500,375,1.0,168.0,52.0,224.0
500,375,407.0,240.0,499.0,374.0
500,375,48.0,177.0,134.0,278.0
500,375,134.0,163.0,166.0,187.0
500,375,149.0,183.0,232.0,289.0
500,375,18.0,166.0,64.0,230.0
500,375,55.0,162.0,94.0,208.0
500,375,96.0,176.0,151.0,202.0
500,375,183.0,165.0,230.0,193.0
500,375,195.0,180.0,239.0,207.0
500,375,399.0,177.0,453.0,231.0
500,375,0.0,168.0,31.0,173.0
497,500,163.0,269.0,464.0,498.0
497,500,11.0,177.0,170.0,418.0
497,500,92.0,261.0,496.0,499.0
497,500,409.0,189.0,471.0,238.0
497,500,104.0,121.0,255.0,338.0
497,500,159.0,201.0,435.0,498.0
497,500,348.0,156.0,427.0,275.0
500,375,465.0,190.0,499.0,269.0
500,375,20.0,66.0,470.0,307.0
500,374,408.0,25.0,498.0,373.0
500,374,300.0,26.0,483.0,336.0
500,374,251.0,1.0,386.0,223.0
500,374,99.0,2.0,304.0,219.0
500,374,46.0,11.0,165.0,210.0
500,374,21.0,70.0,63.0,154.0
500,374,0.0,22.0,59.0,165.0
500,375,37.0,122.0,170.0,220.0
500,375,336.0,96.0,446.0,185.0
500,375,197.0,102.0,369.0,201.0
